Interest payments: 
2004-07-12T10:03:16, 29.497771101761643 
2000-08-13T06:38:53, 7.867170828180846 
2001-05-01T18:21:08, 18.298353542671666 
2005-08-09T14:37:47, 12.965243084528488 
2007-01-03T11:47:58, 36.18895407300934 
2012-10-14T07:15:04, 8.21958499953318 
2000-02-11T22:00:53, 13.298989771454604 
2019-09-12T06:47, 43.73220416724818 
2001-02-04T16:18:06, 23.66089460391744 
2016-01-09T03:02:39, 25.67819695224005 
2000-11-24T22:48:29, 19.28113795091293 
2006-01-08T00:29:29, 38.82302049292065 
2003-06-04T17:09:45, 28.79658717014783 
2005-11-20T22:55:56, 19.16955814265311 
2005-04-29T05:41:34, 41.91475331870926 
2011-03-14T20:54:32, 25.684898275669862 
2012-06-15T20:00:31, 19.427284753530362 
2007-05-15T04:23:37, 41.12508058037735 
2009-10-09T05:30:53, 2.24533977344166 
2005-07-28T12:53:05, 21.619052505372576 
 
 Principal payments: 
2019-06-15T02:38:52, 45.63531275899447 
2015-06-24T12:40:16, 10.203573670678622 
2002-09-13T10:55:58, 34.84700571375619 
2008-04-03T06:03:12, 44.644590409508815 
2000-10-09T19:23:36, 26.57671218097955 
2019-05-29T17:23:07, 19.02764089684114 
2010-05-23T04:49:36, 31.688570710087074 
2008-03-16T12:30:40, 4.666542009610438 
2019-03-21T16:45:04, 24.844339890952398 
2001-01-22T01:43:21, 23.124731893426226 
2019-06-14T10:20:21, 39.587787455885774 
2002-11-15T06:29:50, 29.86645857054691 
2002-03-29T01:24:18, 23.69434471718222 
2004-05-16T21:51:14, 21.226968346367695 
2015-11-10T06:02:10, 31.35857163725766 
2005-11-13T11:37:38, 15.578490002373467 
2008-05-27T18:22:58, 40.88914036044686 
2015-11-12T10:25:57, 19.475590838087125 
2011-09-22T23:52:29, 3.7030716089660007 
2003-09-25T02:56:40, 17.800674445224306 
 
 Position info: 
null, 2005-03-01T16:17:46, dasdasd, adad, 1000.0, 100.0
